Entity,Code,Year,Renewables (%electricity)
Poland,POL,2011,8.054721
Poland,POL,2012,10.443604
Poland,POL,2013,10.408151
Poland,POL,2014,12.533148
Poland,POL,2015,13.815148
Poland,POL,2016,13.733519
Poland,POL,2017,14.1999655
Poland,POL,2018,12.755915
Poland,POL,2019,15.615801
Poland,POL,2020,17.964872
Poland,POL,2021,17.094591
Portugal,PRT,1985,59.47619
Portugal,PRT,1986,44.804718
Portugal,PRT,1987,48.507572
Portugal,PRT,1988,57.29912
Portugal,PRT,1989,25.116282
Portugal,PRT,1990,34.6982
Portugal,PRT,1991,33.109016
Portugal,PRT,1992,18.541033
Portugal,PRT,1993,30.42917
Portugal,PRT,1994,37.12097
Portugal,PRT,1995,28.295624
Portugal,PRT,1996,45.858765
Portugal,PRT,1997,41.681313
Portugal,PRT,1998,36.365974
Portugal,PRT,1999,20.088558
Portugal,PRT,2000,29.668049
Portugal,PRT,2001,34.091404
Portugal,PRT,2002,21.314346
Portugal,PRT,2003,38.048153
Portugal,PRT,2004,27.465418
Portugal,PRT,2005,17.864876
Portugal,PRT,2006,32.365658
Portugal,PRT,2007,34.57027
Portugal,PRT,2008,32.189976
Portugal,PRT,2009,36.96443
Portugal,PRT,2010,52.80313
Portugal,PRT,2011,46.47263
Portugal,PRT,2012,42.50604
Portugal,PRT,2013,58.32179
Portugal,PRT,2014,60.758278
Portugal,PRT,2015,47.53267
Portugal,PRT,2016,54.6254
Portugal,PRT,2017,39.13345
Portugal,PRT,2018,50.350967
Portugal,PRT,2019,52.986664
Portugal,PRT,2020,58.420643
Portugal,PRT,2021,63.814728
Qatar,QAT,1985,0.0
Qatar,QAT,1986,0.0
Qatar,QAT,1987,0.0
Qatar,QAT,1988,0.0
Qatar,QAT,1989,0.0
Qatar,QAT,1990,0.0
Qatar,QAT,1991,0.0
Qatar,QAT,1992,0.0
Qatar,QAT,1993,0.0
Qatar,QAT,1994,0.0
Qatar,QAT,1995,0.0
Qatar,QAT,1996,0.0
Qatar,QAT,1997,0.0
Qatar,QAT,1998,0.0
Qatar,QAT,1999,0.0
Qatar,QAT,2000,0.0
Qatar,QAT,2001,0.0
Qatar,QAT,2002,0.0
Qatar,QAT,2003,0.0
Qatar,QAT,2004,0.0
Qatar,QAT,2005,0.0
Qatar,QAT,2006,0.0
Qatar,QAT,2007,0.0
Qatar,QAT,2008,0.0
Qatar,QAT,2009,0.0
Qatar,QAT,2010,0.0
Qatar,QAT,2011,0.06925208
Qatar,QAT,2012,0.091715075
Qatar,QAT,2013,0.09182737
Qatar,QAT,2014,0.10964912
Qatar,QAT,2015,0.102197245
Qatar,QAT,2016,0.100250624
Qatar,QAT,2017,0.09310987
Qatar,QAT,2018,0.08853475
Qatar,QAT,2019,0.08508828
Qatar,QAT,2020,0.089565605
Qatar,QAT,2021,0.08421053
Romania,ROU,1985,17.70169
Romania,ROU,1986,14.322055
Romania,ROU,1987,15.131142
Romania,ROU,1988,19.617111
Romania,ROU,1989,18.032722
Romania,ROU,1990,17.744946
Romania,ROU,1991,25.68662
Romania,ROU,1992,21.662655
Romania,ROU,1993,23.067196
Romania,ROU,1994,23.71003
Romania,ROU,1995,28.264183
Romania,ROU,1996,25.823366
Romania,ROU,1997,30.888575
Romania,ROU,1998,35.648235
Romania,ROU,1999,36.239353
Romania,ROU,2000,28.665632
Romania,ROU,2001,27.861813
Romania,ROU,2002,29.492832
Romania,ROU,2003,24.179432
Romania,ROU,2004,29.226412
Romania,ROU,2005,34.03467
Romania,ROU,2006,29.282297
Romania,ROU,2007,25.95655
Romania,ROU,2008,26.512701
Romania,ROU,2009,26.935736
Romania,ROU,2010,33.49282
Romania,ROU,2011,26.32258
Romania,ROU,2012,25.399796
Romania,ROU,2013,34.41503
Romania,ROU,2014,41.60147
Romania,ROU,2015,39.729977
Romania,ROU,2016,41.75569
Romania,ROU,2017,37.9828
Romania,ROU,2018,40.642456
Romania,ROU,2019,41.61879
Romania,ROU,2020,44.246674
Romania,ROU,2021,44.545914
Saudi Arabia,SAU,1985,0.0
Saudi Arabia,SAU,1986,0.0
Saudi Arabia,SAU,1987,0.0
Saudi Arabia,SAU,1988,0.0
Saudi Arabia,SAU,1989,0.0
Saudi Arabia,SAU,1990,0.0
Saudi Arabia,SAU,1991,0.0
Saudi Arabia,SAU,1992,0.0
Saudi Arabia,SAU,1993,0.0
Saudi Arabia,SAU,1994,0.0
Saudi Arabia,SAU,1995,0.0
Saudi Arabia,SAU,1996,0.0
Saudi Arabia,SAU,1997,0.0
Saudi Arabia,SAU,1998,0.0
Saudi Arabia,SAU,1999,0.0
Saudi Arabia,SAU,2000,0.0
Saudi Arabia,SAU,2001,0.0
Saudi Arabia,SAU,2002,0.0
Saudi Arabia,SAU,2003,0.0
Saudi Arabia,SAU,2004,0.0
Saudi Arabia,SAU,2005,0.0
Saudi Arabia,SAU,2006,0.0
Saudi Arabia,SAU,2007,0.0
Saudi Arabia,SAU,2008,0.0
Saudi Arabia,SAU,2009,0.0
Saudi Arabia,SAU,2010,0.0
Saudi Arabia,SAU,2011,0.0039987206
Saudi Arabia,SAU,2012,0.011041184
Saudi Arabia,SAU,2013,0.014081532
Saudi Arabia,SAU,2014,0.016032835
Saudi Arabia,SAU,2015,0.01477585
Saudi Arabia,SAU,2016,0.014817889
Saudi Arabia,SAU,2017,0.019753365
Saudi Arabia,SAU,2018,0.047781166
Saudi Arabia,SAU,2019,0.062602475
Saudi Arabia,SAU,2020,0.062124662
Saudi Arabia,SAU,2021,0.23274073
Singapore,SGP,1985,0.0
Singapore,SGP,1986,0.8036685
Singapore,SGP,1987,0.71949756
Singapore,SGP,1988,0.65296715
Singapore,SGP,1989,0.6054605
Singapore,SGP,1990,0.54425776
Singapore,SGP,1991,1.4762061
Singapore,SGP,1992,1.3965604
Singapore,SGP,1993,1.2920306
Singapore,SGP,1994,1.1849831
Singapore,SGP,1995,1.1107384
Singapore,SGP,1996,1.0247016
Singapore,SGP,1997,0.9172801
Singapore,SGP,1998,0.86344224
Singapore,SGP,1999,0.8299458
Singapore,SGP,2000,0.0
Singapore,SGP,2001,0.0
Singapore,SGP,2002,0.0
Singapore,SGP,2003,0.0
Singapore,SGP,2004,0.0
Singapore,SGP,2005,0.0
Singapore,SGP,2006,0.0
Singapore,SGP,2007,0.0
Singapore,SGP,2008,0.0
Singapore,SGP,2009,0.0
Singapore,SGP,2010,0.0
Singapore,SGP,2011,0.022899017
Singapore,SGP,2012,0.022461815
Singapore,SGP,2013,0.35041612
Singapore,SGP,2014,0.59625214
Singapore,SGP,2015,0.85666525
Singapore,SGP,2016,1.0792098
Singapore,SGP,2017,1.1064173
Singapore,SGP,2018,1.3061548
Singapore,SGP,2019,1.6231884
Singapore,SGP,2020,1.808176
Singapore,SGP,2021,2.0755422
Slovakia,SVK,1985,9.406381
Slovakia,SVK,1986,6.930652
Slovakia,SVK,1987,8.1763935
Slovakia,SVK,1988,7.6175184
Slovakia,SVK,1989,8.151226
Slovakia,SVK,1990,7.3754416
Slovakia,SVK,1991,5.812036
Slovakia,SVK,1992,8.347676
Slovakia,SVK,1993,14.428275
Slovakia,SVK,1994,17.11818
Slovakia,SVK,1995,18.463867
Slovakia,SVK,1996,16.614298
Slovakia,SVK,1997,16.214056
Slovakia,SVK,1998,16.595415
Slovakia,SVK,1999,15.901813
Slovakia,SVK,2000,14.977258
Slovakia,SVK,2001,15.959786
Slovakia,SVK,2002,16.84276
Slovakia,SVK,2003,11.563308
Slovakia,SVK,2004,13.563218
Slovakia,SVK,2005,14.932992
Slovakia,SVK,2006,15.411728
Slovakia,SVK,2007,17.714695
Slovakia,SVK,2008,15.906719
Slovakia,SVK,2009,19.003477
Slovakia,SVK,2010,21.69949
Slovakia,SVK,2011,17.724213
Slovakia,SVK,2012,19.369688
Slovakia,SVK,2013,22.36287
Slovakia,SVK,2014,23.076921
Slovakia,SVK,2015,22.795778
Slovakia,SVK,2016,24.850075
Slovakia,SVK,2017,23.96482
Slovakia,SVK,2018,21.866768
Slovakia,SVK,2019,23.589926
Slovakia,SVK,2020,24.026657
Slovakia,SVK,2021,23.57262
South Africa,ZAF,1985,0.4348705
South Africa,ZAF,1986,1.0948389
South Africa,ZAF,1987,1.0612116
South Africa,ZAF,1988,1.9994813
South Africa,ZAF,1989,1.6889184
South Africa,ZAF,1990,0.6039731
South Africa,ZAF,1991,1.1763588
South Africa,ZAF,1992,0.4473794
South Africa,ZAF,1993,0.083569
South Africa,ZAF,1994,0.59111667
South Africa,ZAF,1995,0.28341055
South Africa,ZAF,1996,0.6891829
South Africa,ZAF,1997,1.0638803
South Africa,ZAF,1998,0.8891096
South Africa,ZAF,1999,0.45465288
South Africa,ZAF,2000,0.91108054
South Africa,ZAF,2001,1.2516537
South Africa,ZAF,2002,1.380225
South Africa,ZAF,2003,0.5452713
South Africa,ZAF,2004,0.5827199
South Africa,ZAF,2005,0.76345867
South Africa,ZAF,2006,1.3863059
South Africa,ZAF,2007,0.52672094
South Africa,ZAF,2008,0.68956923
South Africa,ZAF,2009,0.8031088
South Africa,ZAF,2010,1.0330069
South Africa,ZAF,2011,1.0184466
South Africa,ZAF,2012,0.6890826
South Africa,ZAF,2013,0.6792168
South Africa,ZAF,2014,1.428813
South Africa,ZAF,2015,2.625679
South Africa,ZAF,2016,3.2586126
South Africa,ZAF,2017,4.2202606
South Africa,ZAF,2018,5.1554656
South Africa,ZAF,2019,5.35897
South Africa,ZAF,2020,5.7805815
South Africa,ZAF,2021,7.5627236
South Korea,KOR,1985,5.0823493
South Korea,KOR,1986,4.4630504
South Korea,KOR,1987,4.941189
South Korea,KOR,1988,2.1343105
South Korea,KOR,1989,2.8603222
South Korea,KOR,1990,3.9548495
South Korea,KOR,1991,2.6494057
South Korea,KOR,1992,2.1165414
South Korea,KOR,1993,2.6130474
South Korea,KOR,1994,1.2810979
South Korea,KOR,1995,1.4797227
South Korea,KOR,1996,1.2532259
South Korea,KOR,1997,1.174428
South Korea,KOR,1998,1.8311406
South Korea,KOR,1999,1.6237404
South Korea,KOR,2000,1.4934685
South Korea,KOR,2001,1.4421759
South Korea,KOR,2002,1.0887018
South Korea,KOR,2003,1.5639943
South Korea,KOR,2004,1.3374931
South Korea,KOR,2005,1.1032438
South Korea,KOR,2006,1.0378252
South Korea,KOR,2007,1.0973732
South Korea,KOR,2008,1.0458606
South Korea,KOR,2009,1.0892226
South Korea,KOR,2010,1.7249681
South Korea,KOR,2011,2.4562805
South Korea,KOR,2012,2.495697
South Korea,KOR,2013,2.8267047
South Korea,KOR,2014,3.3683445
South Korea,KOR,2015,3.6668572
South Korea,KOR,2016,3.986717
South Korea,KOR,2017,4.801686
South Korea,KOR,2018,5.2304897
South Korea,KOR,2019,5.7575755
South Korea,KOR,2020,6.1312203
South Korea,KOR,2021,7.7737374
Spain,ESP,1985,25.20347
Spain,ESP,1986,21.030579
Spain,ESP,1987,21.065016
Spain,ESP,1988,25.88588
Spain,ESP,1989,13.563719
Spain,ESP,1990,17.21447
Spain,ESP,1991,17.970922
Spain,ESP,1992,12.508775
Spain,ESP,1993,16.164928
Spain,ESP,1994,18.060907
Spain,ESP,1995,14.722221
Spain,ESP,1996,23.793047
Spain,ESP,1997,19.546366
Spain,ESP,1998,19.075443
Spain,ESP,1999,13.232505
Spain,ESP,2000,15.611987
Spain,ESP,2001,21.152443
Spain,ESP,2002,13.826016
Spain,ESP,2003,21.667315
Spain,ESP,2004,18.319021
Spain,ESP,2005,14.859735
Spain,ESP,2006,17.6624
Spain,ESP,2007,19.334726
Spain,ESP,2008,20.00515
Spain,ESP,2009,25.410765
Spain,ESP,2010,32.79222
Spain,ESP,2011,30.040842
Spain,ESP,2012,29.604794
Spain,ESP,2013,39.585037
Spain,ESP,2014,40.103294
Spain,ESP,2015,34.989906
Spain,ESP,2016,38.581806
Spain,ESP,2017,32.220592
Spain,ESP,2018,38.20803
Spain,ESP,2019,37.28081
Spain,ESP,2020,43.81088
Spain,ESP,2021,46.43477
Sri Lanka,LKA,1985,97.18459
Sri Lanka,LKA,1986,99.75111
Sri Lanka,LKA,1987,80.41519
Sri Lanka,LKA,1988,92.792305
Sri Lanka,LKA,1989,98.01603
Sri Lanka,LKA,1990,99.841255
Sri Lanka,LKA,1991,92.286285
Sri Lanka,LKA,1992,81.92502
Sri Lanka,LKA,1993,95.40805
Sri Lanka,LKA,1994,93.21542
Sri Lanka,LKA,1995,94.03553
Sri Lanka,LKA,1996,71.818214
Sri Lanka,LKA,1997,67.016136
Sri Lanka,LKA,1998,68.98116
Sri Lanka,LKA,1999,66.56838
Sri Lanka,LKA,2000,49.14729
Sri Lanka,LKA,2001,47.32006
Sri Lanka,LKA,2002,39.411762
Sri Lanka,LKA,2003,44.129555
Sri Lanka,LKA,2004,37.309643
Sri Lanka,LKA,2005,38.409855
Sri Lanka,LKA,2006,45.897743
Sri Lanka,LKA,2007,41.430073
Sri Lanka,LKA,2008,43.347195
Sri Lanka,LKA,2009,41.10302
Sri Lanka,LKA,2010,54.50192
Sri Lanka,LKA,2011,42.180515
Sri Lanka,LKA,2012,30.606861
Sri Lanka,LKA,2013,61.234993
Sri Lanka,LKA,2014,40.85213
Sri Lanka,LKA,2015,50.0
Sri Lanka,LKA,2016,34.331627
Sri Lanka,LKA,2017,31.654188
Sri Lanka,LKA,2018,47.42819
Sri Lanka,LKA,2019,36.33501
Sri Lanka,LKA,2020,38.51091
Sri Lanka,LKA,2021,37.713936
Sweden,SWE,1985,53.08152
Sweden,SWE,1986,45.379406
Sweden,SWE,1987,50.363983
Sweden,SWE,1988,49.18895
Sweden,SWE,1989,51.676205
Sweden,SWE,1990,51.00014
Sweden,SWE,1991,44.30156
Sweden,SWE,1992,52.333317
Sweden,SWE,1993,52.91891
Sweden,SWE,1994,43.027332
Sweden,SWE,1995,47.578903
Sweden,SWE,1996,38.404095
Sweden,SWE,1997,48.274235
Sweden,SWE,1998,49.18446
Sweden,SWE,1999,48.275642
Sweden,SWE,2000,57.247128
Sweden,SWE,2001,51.559402
Sweden,SWE,2002,48.500343
Sweden,SWE,2003,43.378387
Sweden,SWE,2004,44.94693
Sweden,SWE,2005,51.291286
Sweden,SWE,2006,49.5952
Sweden,SWE,2007,52.029293
Sweden,SWE,2008,54.309544
Sweden,SWE,2009,58.42606
Sweden,SWE,2010,55.29808
Sweden,SWE,2011,55.95555
Sweden,SWE,2012,59.063873
Sweden,SWE,2013,54.035156
Sweden,SWE,2014,55.83849
Sweden,SWE,2015,63.271606
Sweden,SWE,2016,57.17493
Sweden,SWE,2017,57.88224
Sweden,SWE,2018,55.797012
Sweden,SWE,2019,58.745995
Sweden,SWE,2020,68.471825
Sweden,SWE,2021,67.3808
Switzerland,CHE,1985,57.540207
Switzerland,CHE,1986,58.11356
Switzerland,CHE,1987,58.904114
Switzerland,CHE,1988,59.977894
Switzerland,CHE,1989,55.490753
Switzerland,CHE,1990,53.979496
Switzerland,CHE,1991,56.006073
Switzerland,CHE,1992,55.767498
Switzerland,CHE,1993,58.932392
Switzerland,CHE,1994,59.91988
Switzerland,CHE,1995,56.872494
Switzerland,CHE,1996,51.231163
Switzerland,CHE,1997,55.186493
Switzerland,CHE,1998,53.999878
Switzerland,CHE,1999,59.416866
Switzerland,CHE,2000,55.06073
Switzerland,CHE,2001,57.69173
Switzerland,CHE,2002,53.11631
Switzerland,CHE,2003,52.570396
Switzerland,CHE,2004,52.170998
Switzerland,CHE,2005,53.49527
Switzerland,CHE,2006,49.128258
Switzerland,CHE,2007,52.46536
Switzerland,CHE,2008,53.268494
Switzerland,CHE,2009,53.01766
Switzerland,CHE,2010,54.037067
Switzerland,CHE,2011,51.18243
Switzerland,CHE,2012,56.59966
Switzerland,CHE,2013,56.19592
Switzerland,CHE,2014,54.89839
Switzerland,CHE,2015,59.098953
Switzerland,CHE,2016,58.38261
Switzerland,CHE,2017,59.078064
Switzerland,CHE,2018,55.114822
Switzerland,CHE,2019,56.601505
Switzerland,CHE,2020,60.519287
Switzerland,CHE,2021,66.05731
Taiwan,TWN,1985,10.80712
Taiwan,TWN,1986,9.841289
Taiwan,TWN,1987,7.9674087
Taiwan,TWN,1988,6.132828
Taiwan,TWN,1989,6.018356
Taiwan,TWN,1990,7.3096232
Taiwan,TWN,1991,4.130845
Taiwan,TWN,1992,6.46037
Taiwan,TWN,1993,3.7685075
Taiwan,TWN,1994,4.2672524
Taiwan,TWN,1995,3.9238408
Taiwan,TWN,1996,3.6720493
Taiwan,TWN,1997,3.8349447
Taiwan,TWN,1998,4.1715035
Taiwan,TWN,1999,3.4364924
Taiwan,TWN,2000,3.107689
Taiwan,TWN,2001,3.4858506
Taiwan,TWN,2002,2.2586427
Taiwan,TWN,2003,2.3586745
Taiwan,TWN,2004,2.3760812
Taiwan,TWN,2005,2.695936
Taiwan,TWN,2006,2.6897504
Taiwan,TWN,2007,2.826205
Taiwan,TWN,2008,2.865781
Taiwan,TWN,2009,2.7829232
Taiwan,TWN,2010,2.9057376
Taiwan,TWN,2011,2.9686685
Taiwan,TWN,2012,3.6737664
Taiwan,TWN,2013,3.708758
Taiwan,TWN,2014,3.2236714
Taiwan,TWN,2015,3.4494925
Taiwan,TWN,2016,4.236638
Taiwan,TWN,2017,4.012288
Taiwan,TWN,2018,3.9976485
Taiwan,TWN,2019,4.9634657
Taiwan,TWN,2020,4.837253
Taiwan,TWN,2021,5.438749
Thailand,THA,1985,16.026957
Thailand,THA,1986,22.422956
Thailand,THA,1987,14.21294
Thailand,THA,1988,11.564287
Thailand,THA,1989,14.814671
Thailand,THA,1990,11.164903
Thailand,THA,1991,9.048247
Thailand,THA,1992,7.329365
Thailand,THA,1993,5.750053
Thailand,THA,1994,6.2647166
Thailand,THA,1995,8.447449
Thailand,THA,1996,8.531997
Thailand,THA,1997,7.938052
Thailand,THA,1998,6.0294333
Thailand,THA,1999,4.2754407
Thailand,THA,2000,7.126103
Thailand,THA,2001,7.061527
Thailand,THA,2002,7.944477
Thailand,THA,2003,7.6718354
Thailand,THA,2004,6.516355
Thailand,THA,2005,6.0325203
Thailand,THA,2006,7.598855
Thailand,THA,2007,7.708585
Thailand,THA,2008,6.562546
Thailand,THA,2009,6.626331
Thailand,THA,2010,5.708583
Thailand,THA,2011,8.039962
Thailand,THA,2012,8.539612
Thailand,THA,2013,7.6765037
Thailand,THA,2014,8.395728
Thailand,THA,2015,7.994962
Thailand,THA,2016,8.984024
Thailand,THA,2017,10.957095
Thailand,THA,2018,14.190005
Thailand,THA,2019,14.700173
Thailand,THA,2020,13.796373
Thailand,THA,2021,14.506635
Trinidad and Tobago,TTO,1985,0.5623553
Trinidad and Tobago,TTO,1986,0.7900335
Trinidad and Tobago,TTO,1987,0.8905487
Trinidad and Tobago,TTO,1988,0.774749
Trinidad and Tobago,TTO,1989,0.7584598
Trinidad and Tobago,TTO,1990,0.866648
Trinidad and Tobago,TTO,1991,0.672043
Trinidad and Tobago,TTO,1992,0.75452715
Trinidad and Tobago,TTO,1993,0.73356044
Trinidad and Tobago,TTO,1994,0.78643405
Trinidad and Tobago,TTO,1995,0.7661945
Trinidad and Tobago,TTO,1996,0.3743669
Trinidad and Tobago,TTO,1997,0.36086607
Trinidad and Tobago,TTO,1998,0.34822983
Trinidad and Tobago,TTO,1999,0.34305316
Trinidad and Tobago,TTO,2000,0.38986355
Trinidad and Tobago,TTO,2001,0.37664783
Trinidad and Tobago,TTO,2002,0.37664783
Trinidad and Tobago,TTO,2003,0.4950495
Trinidad and Tobago,TTO,2004,0.49586776
Trinidad and Tobago,TTO,2005,0.4524887
Trinidad and Tobago,TTO,2006,0.44510388
Trinidad and Tobago,TTO,2007,0.41551247
Trinidad and Tobago,TTO,2008,0.0
Trinidad and Tobago,TTO,2009,0.0
Trinidad and Tobago,TTO,2010,0.0
Trinidad and Tobago,TTO,2011,0.0
Trinidad and Tobago,TTO,2012,0.0
Trinidad and Tobago,TTO,2013,0.0
Trinidad and Tobago,TTO,2014,0.0
Trinidad and Tobago,TTO,2015,0.11111111
Trinidad and Tobago,TTO,2016,0.11286682
Trinidad and Tobago,TTO,2017,0.11402508
Trinidad and Tobago,TTO,2018,0.11520737
Trinidad and Tobago,TTO,2019,0.11574074
Trinidad and Tobago,TTO,2020,0.12180268
Trinidad and Tobago,TTO,2021,0.11454754
Turkey,TUR,1985,35.217087
Turkey,TUR,1986,30.019548
Turkey,TUR,1987,42.10705
Turkey,TUR,1988,60.392765
Turkey,TUR,1989,34.590878
Turkey,TUR,1990,40.371914
Turkey,TUR,1991,37.848606
Turkey,TUR,1992,39.628803
Turkey,TUR,1993,46.18616
Turkey,TUR,1994,39.21869
Turkey,TUR,1995,41.56522
Turkey,TUR,1996,42.936962
Turkey,TUR,1997,38.9061
Turkey,TUR,1998,38.33198
Turkey,TUR,1999,29.98111
Turkey,TUR,2000,25.062334
Turkey,TUR,2001,19.919796
Turkey,TUR,2002,26.444479
Turkey,TUR,2003,25.487387
Turkey,TUR,2004,30.926939
Turkey,TUR,2005,24.599195
Turkey,TUR,2006,25.271046
Turkey,TUR,2007,19.048117
Turkey,TUR,2008,17.356663
Turkey,TUR,2009,19.59123
Turkey,TUR,2010,26.400076
Turkey,TUR,2011,25.335835
Turkey,TUR,2012,27.241205
Turkey,TUR,2013,28.857298
Turkey,TUR,2014,20.912487
Turkey,TUR,2015,32.014236
Turkey,TUR,2016,32.97161
Turkey,TUR,2017,29.43022
Turkey,TUR,2018,32.176003
Turkey,TUR,2019,43.680435
Turkey,TUR,2020,42.02082
Turkey,TUR,2021,35.32963
United Arab Emirates,ARE,1985,0.0
United Arab Emirates,ARE,1986,0.0
United Arab Emirates,ARE,1987,0.0
United Arab Emirates,ARE,1988,0.0
United Arab Emirates,ARE,1989,0.0
United Arab Emirates,ARE,1990,0.0
United Arab Emirates,ARE,1991,0.0
United Arab Emirates,ARE,1992,0.0
United Arab Emirates,ARE,1993,0.0
United Arab Emirates,ARE,1994,0.0
United Arab Emirates,ARE,1995,0.0
United Arab Emirates,ARE,1996,0.0
United Arab Emirates,ARE,1997,0.0
United Arab Emirates,ARE,1998,0.0
United Arab Emirates,ARE,1999,0.0
United Arab Emirates,ARE,2000,0.0
United Arab Emirates,ARE,2001,0.0
United Arab Emirates,ARE,2002,0.0
United Arab Emirates,ARE,2003,0.0
United Arab Emirates,ARE,2004,0.0
United Arab Emirates,ARE,2005,0.0
United Arab Emirates,ARE,2006,0.0
United Arab Emirates,ARE,2007,0.0
United Arab Emirates,ARE,2008,0.0
United Arab Emirates,ARE,2009,0.012061271
United Arab Emirates,ARE,2010,0.022642363
United Arab Emirates,ARE,2011,0.032181934
United Arab Emirates,ARE,2012,0.020030046
United Arab Emirates,ARE,2013,0.077361956
United Arab Emirates,ARE,2014,0.28292415
United Arab Emirates,ARE,2015,0.25885102
United Arab Emirates,ARE,2016,0.26261798
United Arab Emirates,ARE,2017,0.592698
United Arab Emirates,ARE,2018,1.0318142
United Arab Emirates,ARE,2019,2.930968
United Arab Emirates,ARE,2020,4.346108
United Arab Emirates,ARE,2021,4.93991
United Kingdom,GBR,1985,1.3268555
United Kingdom,GBR,1986,1.5841147
United Kingdom,GBR,1987,1.3858436
United Kingdom,GBR,1988,1.5819994
United Kingdom,GBR,1989,1.5186038
United Kingdom,GBR,1990,1.831571
United Kingdom,GBR,1991,1.6555673
United Kingdom,GBR,1992,2.0041335
United Kingdom,GBR,1993,1.7782198
United Kingdom,GBR,1994,2.13833
United Kingdom,GBR,1995,2.0662897
United Kingdom,GBR,1996,1.6260163
United Kingdom,GBR,1997,1.9903204
United Kingdom,GBR,1998,2.395591
United Kingdom,GBR,1999,2.6338127
United Kingdom,GBR,2000,2.6657405
United Kingdom,GBR,2001,2.5001962
United Kingdom,GBR,2002,2.8939157
United Kingdom,GBR,2003,2.6854804
United Kingdom,GBR,2004,3.613688
United Kingdom,GBR,2005,4.281523
United Kingdom,GBR,2006,4.602989
United Kingdom,GBR,2007,5.010433
United Kingdom,GBR,2008,5.6776843
United Kingdom,GBR,2009,6.767986
United Kingdom,GBR,2010,6.909292
United Kingdom,GBR,2011,9.642251
United Kingdom,GBR,2012,11.427304
United Kingdom,GBR,2013,14.972705
United Kingdom,GBR,2014,19.247635
United Kingdom,GBR,2015,24.62277
United Kingdom,GBR,2016,24.678839
United Kingdom,GBR,2017,29.498657
United Kingdom,GBR,2018,33.29198
United Kingdom,GBR,2019,37.456863
United Kingdom,GBR,2020,42.8604
United Kingdom,GBR,2021,39.783825
United States,USA,1985,12.178154
United States,USA,1986,12.544127
United States,USA,1987,10.752804
United States,USA,1988,9.291262
United States,USA,1989,10.330222
United States,USA,1990,10.917163
United States,USA,1991,10.741865
United States,USA,1992,9.729862
United States,USA,1993,10.2707815
United States,USA,1994,9.532383
United States,USA,1995,10.601639
United States,USA,1996,11.360623
United States,USA,1997,11.45328
United States,USA,1998,10.147997
United States,USA,1999,9.860898
United States,USA,2000,9.229899
United States,USA,2001,7.5132055
United States,USA,2002,8.749216
United States,USA,2003,9.025211
United States,USA,2004,8.73341
United States,USA,2005,8.749464
United States,USA,2006,9.418474
United States,USA,2007,8.39841
United States,USA,2008,9.1809435
United States,USA,2009,10.547689
United States,USA,2010,10.3180895
United States,USA,2011,12.466525
United States,USA,2012,12.184118
United States,USA,2013,12.831115
United States,USA,2014,13.35031
United States,USA,2015,13.626135
United States,USA,2016,15.288093
United States,USA,2017,17.451527
United States,USA,2018,17.44999
United States,USA,2019,18.294624
United States,USA,2020,20.315693
United States,USA,2021,20.749863
Venezuela,VEN,1985,47.89173
Venezuela,VEN,1986,50.205544
Venezuela,VEN,1987,56.97739
Venezuela,VEN,1988,58.722633
Venezuela,VEN,1989,60.16314
Venezuela,VEN,1990,62.343864
Venezuela,VEN,1991,70.3254
Venezuela,VEN,1992,70.093414
Venezuela,VEN,1993,68.429855
Venezuela,VEN,1994,72.00685
Venezuela,VEN,1995,70.05147
Venezuela,VEN,1996,71.2375
Venezuela,VEN,1997,73.358444
Venezuela,VEN,1998,71.59473
Venezuela,VEN,1999,75.2001
Venezuela,VEN,2000,74.723694
Venezuela,VEN,2001,68.212906
Venezuela,VEN,2002,68.020775
Venezuela,VEN,2003,67.133415
Venezuela,VEN,2004,72.1027
Venezuela,VEN,2005,75.41177
Venezuela,VEN,2006,74.865616
Venezuela,VEN,2007,73.52468
Venezuela,VEN,2008,73.80666
Venezuela,VEN,2009,72.92203
Venezuela,VEN,2010,68.61347
Venezuela,VEN,2011,71.98853
Venezuela,VEN,2012,68.55118
Venezuela,VEN,2013,68.977005
Venezuela,VEN,2014,63.51769
Venezuela,VEN,2015,62.29027
Venezuela,VEN,2016,59.6389
Venezuela,VEN,2017,59.885387
Venezuela,VEN,2018,59.884857
Venezuela,VEN,2019,59.89163
Venezuela,VEN,2020,66.4438
Venezuela,VEN,2021,64.48549
Vietnam,VNM,1985,29.137897
Vietnam,VNM,1986,25.456848
Vietnam,VNM,1987,22.872252
Vietnam,VNM,1988,26.396463
Vietnam,VNM,1989,49.30627
Vietnam,VNM,1990,61.847717
Vietnam,VNM,1991,68.58849
Vietnam,VNM,1992,74.47707
Vietnam,VNM,1993,74.70456
Vietnam,VNM,1994,75.21973
Vietnam,VNM,1995,72.24194
Vietnam,VNM,1996,70.868744
Vietnam,VNM,1997,60.92933
Vietnam,VNM,1998,51.157322
Vietnam,VNM,1999,58.46598
Vietnam,VNM,2000,54.781628
Vietnam,VNM,2001,59.490356
Vietnam,VNM,2002,50.837994
Vietnam,VNM,2003,46.396286
Vietnam,VNM,2004,38.571426
Vietnam,VNM,2005,31.835636
Vietnam,VNM,2006,34.145077
Vietnam,VNM,2007,35.09975
Vietnam,VNM,2008,36.68781
Vietnam,VNM,2009,37.264385
